date;CRC_ID;observed;predicted_circuit
02/12/2019;7849;29,7;27,01844536
09/12/2019;7849;29,24;28,62458092
16/12/2019;7849;30,8;28,67913469
23/12/2019;7849;25,68;27,18802355
30/12/2019;7849;24,96;27,21749047
06/01/2020;7849;29,92;28,77040326
13/01/2020;7849;27,6;28,78629573
20/01/2020;7849;27,7;28,79796637
27/01/2020;7849;27,42;28,80653644
03/02/2020;7849;30,66;28,81282973
10/02/2020;7849;28,9;28,8174511
17/02/2020;7849;28,62;28,82084473
24/02/2020;7849;28,7;28,82333678
02/03/2020;7849;29,58;28,82516677
09/03/2020;7849;27,16;28,82651059
16/03/2020;7849;32,36;28,82749741
23/03/2020;7849;28,28;28,82822206
30/03/2020;7849;27,3;28,82875419
06/04/2020;7849;24,68;25,76660673
13/04/2020;7849;32,46;28,8294319
20/04/2020;7849;29,78;27,29837351
27/04/2020;7849;29,06;27,29852825
04/05/2020;7849;35,42;28,82991099
11/05/2020;7849;33,32;28,82999443
18/05/2020;7849;36,24;28,8300557
25/05/2020;7849;34,9;28,8301007
01/06/2020;7849;27,04;28,83013374
08/06/2020;7849;23,06;25,76761977
15/06/2020;7849;25,46;28,83017582
22/06/2020;7849;25,9;28,8301889
29/06/2020;7849;25,56;28,83019851
06/07/2020;7849;25,46;28,83020556
13/07/2020;7849;25,8;28,83021075
20/07/2020;7849;25,72;28,83021455
27/07/2020;7849;24,84;28,83021734
03/08/2020;7849;24,38;28,8302194
10/08/2020;7849;23,64;27,29895179
17/08/2020;7849;22,86;28,83022201
24/08/2020;7849;23,58;28,83022282
31/08/2020;7849;21,68;28,83022342
07/09/2020;7849;24,82;28,83022386
14/09/2020;7849;24,68;28,83022418
21/09/2020;7849;26,58;28,83022441
28/09/2020;7849;26,1;28,83022459
05/10/2020;7849;24,76;27,2989556
12/10/2020;7849;26,36;28,83022481
19/10/2020;7849;28,36;28,83022488
26/10/2020;7849;25,62;27,29895581
10/04/2017;7850;27,56;25,99907123
17/04/2017;7850;36,66;33,5157112
24/04/2017;7850;32,46;31,17606471
01/05/2017;7850;31,36;31,33003584
08/05/2017;7850;34,42;34,40934167
15/05/2017;7850;36,74;34,14624987
22/05/2017;7850;36,98;34,80224446
29/05/2017;7850;36,3;35,2101729
05/06/2017;7850;35,52;31,79707865
12/06/2017;7850;32,96;29,2813749
19/06/2017;7850;34,56;36,76602519
26/06/2017;7850;33,56;35,36770899
03/07/2017;7850;32,98;34,33201779
10/07/2017;7850;33;33,61939795
17/07/2017;7850;34,2;33,27118681
24/07/2017;7850;32,82;33,50466424
31/07/2017;7850;31,68;33,15299094
07/08/2017;7850;27,86;32,5912112
14/08/2017;7850;26,6;27,63028502
21/08/2017;7850;28,3;30,95204849
28/08/2017;7850;28,9;30,34859223
04/09/2017;7850;31,24;30,25144875
11/09/2017;7850;31,94;30,99658896
18/09/2017;7850;34,48;31,60516406
25/09/2017;7850;32,92;32,76968316
02/10/2017;7850;32,36;29,43512055
09/10/2017;7850;35,18;33,80444289
16/10/2017;7850;34,2;34,1026413
23/10/2017;7850;33,24;33,91885552
30/10/2017;7850;31,52;30,11610109
06/11/2017;7850;31,94;33,85881735
13/11/2017;7850;32,52;33,03099078
20/11/2017;7850;32,4;32,81529431
27/11/2017;7850;27,08;29,28150131
04/12/2017;7850;28,66;28,55173295
11/12/2017;7850;29,44;32,10965013
18/12/2017;7850;37,14;31,31184733
25/12/2017;7850;22,98;30,13996716
01/01/2018;7850;20,8;27,58900255
08/01/2018;7850;33,82;28,96460811
15/01/2018;7850;32,2;31,2304663
22/01/2018;7850;28,24;31,80984096
29/01/2018;7850;30,96;30,75555685
05/02/2018;7850;32,22;31,15275915
12/02/2018;7850;30,22;31,77791327
19/02/2018;7850;32,46;31,41110256
26/02/2018;7850;32,54;31,98799568
05/03/2018;7850;31,28;32,30250584
12/03/2018;7850;30,52;32,03189319
19/03/2018;7850;35,5;31,63935827
26/03/2018;7850;27,34;26,36131738
02/04/2018;7850;35,54;33,40555462
09/04/2018;7850;32,98;34,02601597
16/04/2018;7850;33,78;33,46696233
23/04/2018;7850;29,04;30,07411218
30/04/2018;7850;33,32;29,61124241
07/05/2018;7850;34,08;34,21773026
14/05/2018;7850;35,82;33,93549341
21/05/2018;7850;36,32;34,384959
28/05/2018;7850;33,22;31,39277046
04/06/2018;7850;33,52;31,68564232
11/06/2018;7850;31,24;31,93327216
18/06/2018;7850;35,04;34,66909336
25/06/2018;7850;34,32;34,48589294
02/07/2018;7850;34,56;34,15046732
09/07/2018;7850;34,64;34,0647621
16/07/2018;7850;28,4;34,04919713
23/07/2018;7850;31,3;31,92535674
30/07/2018;7850;32,92;31,85079769
06/08/2018;7850;29,54;32,36302455
13/08/2018;7850;26,66;28,08632887
20/08/2018;7850;28,18;31,19957494
27/08/2018;7850;29,56;30,43120422
03/09/2018;7850;31,88;30,51641899
10/09/2018;7850;33,98;31,34561912
17/09/2018;7850;33,56;32,47083193
24/09/2018;7850;35,44;32,88893079
01/10/2018;7850;28,42;30,34909753
08/10/2018;7850;36,18;32,92362415
15/10/2018;7850;36,42;34,00297554
22/10/2018;7850;35,38;34,62204527
29/10/2018;7850;34,24;31,19210616
05/11/2018;7850;33,22;35,31722889
12/11/2018;7850;33,96;34,19157145
19/11/2018;7850;31,6;33,88176836
26/11/2018;7850;32;29,54147505
03/12/2018;7850;32,9;30,3496925
10/12/2018;7850;34,12;34,44316223
17/12/2018;7850;32,22;34,06135761
24/12/2018;7850;26,34;29,84119011
31/12/2018;7850;28,62;28,57959725
07/01/2019;7850;30,62;32,10996614
14/01/2019;7850;32,34;31,71216217
21/01/2019;7850;32,68;32,09727535
28/01/2019;7850;31,8;32,4044201
04/02/2019;7850;30,74;32,25900261
11/02/2019;7850;23,86;31,82709905
18/02/2019;7850;35,84;29,27882396
25/02/2019;7850;33,8;32,072009
04/03/2019;7850;31,78;32,77164403
11/03/2019;7850;34,52;32,43515386
18/03/2019;7850;32,22;33,19670945
25/03/2019;7850;34,32;32,79611257
01/04/2019;7850;33,6;33,30869871
08/04/2019;7850;32,78;33,31988102
15/04/2019;7850;26,42;26,27607754
22/04/2019;7850;32,78;29,66545578
29/04/2019;7850;32,66;30,67596466
06/05/2019;7850;35,26;34,52430763
13/05/2019;7850;33,88;34,48837316
20/05/2019;7850;33,6;34,00249161
27/05/2019;7850;33,78;33,66549581
03/06/2019;7850;33,74;33,55866141
10/06/2019;7850;22,06;26,72057842
17/06/2019;7850;31,04;28,40833736
24/06/2019;7850;34,14;32,84531438
01/07/2019;7850;32,94;33,27216776
08/07/2019;7850;29,58;33,07786618
15/07/2019;7850;32,84;31,84164305
22/07/2019;7850;26,06;32,33133482
29/07/2019;7850;30,26;30,27606655
05/08/2019;7850;28,26;30,67651826
12/08/2019;7850;27,04;26,8121222
19/08/2019;7850;27,5;30,69368974
26/08/2019;7850;27,72;29,94859696
02/09/2019;7850;30,3;29,65203263
09/09/2019;7850;30,66;30,37921876
16/09/2019;7850;32,22;30,86355039
23/09/2019;7850;32,14;31,63384315
30/09/2019;7850;30,04;28,60478798
07/10/2019;7850;30,7;32,60406034
14/10/2019;7850;29,88;31,98542583
21/10/2019;7850;33,94;31,3991759
28/10/2019;7850;24,32;29,09829748
04/11/2019;7850;34,32;30,91015731
11/11/2019;7850;31,64;31,21287131
18/11/2019;7850;32,76;31,46632439
25/11/2019;7850;31,68;28,29288359
02/12/2019;7850;30,68;28,47055916
09/12/2019;7850;29,24;32,00497068
16/12/2019;7850;30,84;32,12952474
23/12/2019;7850;24,88;28,84816076
30/12/2019;7850;25,78;28,93547559
06/01/2020;7850;31,46;32,39423086
13/01/2020;7850;28,88;32,45544026
20/01/2020;7850;29,02;32,50668901
27/01/2020;7850;30,2;32,54959801
03/02/2020;7850;29,62;32,58552438
10/02/2020;7850;28,68;32,61560443
17/02/2020;7850;28,46;32,64078952
24/02/2020;7850;26,7;32,66187622
02/03/2020;7850;29,44;32,67953146
09/03/2020;7850;29,28;32,69431365
16/03/2020;7850;28,5;32,70669033
23/03/2020;7850;23,62;32,71705293
30/03/2020;7850;22,6;32,72572922
06/04/2020;7850;20,96;25,96169511
13/04/2020;7850;25,52;32,73907586
20/04/2020;7850;22,6;29,35851909
27/04/2020;7850;19,18;29,36278286
04/05/2020;7850;28,44;32,75200204
11/05/2020;7850;28,08;32,75499103
18/05/2020;7850;29,8;32,75749362
25/05/2020;7850;26,86;32,75958896
01/06/2020;7850;23,18;32,76134332
08/06/2020;7850;19,08;25,9915137
15/06/2020;7850;22,46;32,76404204
22/06/2020;7850;22,16;32,76507175
29/06/2020;7850;23,1;32,7659339
06/07/2020;7850;21,86;32,76665574
13/07/2020;7850;21,02;32,76726012
20/07/2020;7850;21,86;32,76776615
27/07/2020;7850;21,2;32,76818983
03/08/2020;7850;21,1;32,76854457
10/08/2020;7850;19,36;29,38319233
17/08/2020;7850;19,18;32,76909026
24/08/2020;7850;19,28;32,76929847
31/08/2020;7850;19,44;32,76947279
07/09/2020;7850;20,42;32,76961875
14/09/2020;7850;21,96;32,76974096
21/09/2020;7850;24,24;32,76984328
28/09/2020;7850;23,74;32,76992895
05/10/2020;7850;20,88;29,38435143
12/10/2020;7850;24,28;32,77006073
19/10/2020;7850;25,32;32,77011102
26/10/2020;7850;23,84;29,38450387
10/04/2017;7851;44,06;0
17/04/2017;7851;43,64;44,35135239
24/04/2017;7851;42,04;43,84547459
01/05/2017;7851;41,48;43,2192891
08/05/2017;7851;45,08;42,89383975
15/05/2017;7851;45,5;43,39290868
22/05/2017;7851;44,96;43,81854603
29/05/2017;7851;43,64;44,02960835
05/06/2017;7851;44,44;43,81621726
12/06/2017;7851;43,22;43,77357936
19/06/2017;7851;44,62;43,97675369
26/06/2017;7851;45,96;44,07704846
03/07/2017;7851;38,62;44,36531973
10/07/2017;7851;44,98;43,49740377
17/07/2017;7851;43,42;43,71919859
24/07/2017;7851;44,8;43,67475638
31/07/2017;7851;42,5;43,84103052
07/08/2017;7851;41,54;43,64362085
14/08/2017;7851;39,66;43,18897137
21/08/2017;7851;39,64;42,8178023
28/08/2017;7851;41,88;42,35292985
04/09/2017;7851;41,88;42,28382067
11/09/2017;7851;41;42,2248568
18/09/2017;7851;45,04;42,04611198
25/09/2017;7851;43,8;42,48283066
02/10/2017;7851;45,54;42,52906984
09/10/2017;7851;42,78;43,11387991
16/10/2017;7851;48,54;43,0652105
23/10/2017;7851;43,7;43,86317138
30/10/2017;7851;42,7;43,69355323
06/11/2017;7851;44,94;43,69460038
13/11/2017;7851;44,9;43,8760841
20/11/2017;7851;43,74;44,02528745
27/11/2017;7851;44,48;43,83787918
04/12/2017;7851;42,18;43,93144399
11/12/2017;7851;48,56;43,82207832
18/12/2017;7851;45,54;44,51243548
25/12/2017;7851;52,54;44,51632201
01/01/2018;7851;54;45,68542886
08/01/2018;7851;49,3;47,04275407
15/01/2018;7851;47,26;47,37164872
22/01/2018;7851;45,84;47,35538084
29/01/2018;7851;44,12;47,13458127
05/02/2018;7851;42,34;46,69534017
12/02/2018;7851;43,22;46,0607436
19/02/2018;7851;41,62;45,64683216
26/02/2018;7851;45,92;45,06010156
05/03/2018;7851;49,32;45,18539324
12/03/2018;7851;46,74;45,78782686
19/03/2018;7851;46,14;45,9265634
26/03/2018;7851;43,94;45,66598685
02/04/2018;7851;45,54;45,70617707
09/04/2018;7851;47,98;45,68196422
16/04/2018;7851;47,16;46,01679978
23/04/2018;7851;43,06;46,03753221
30/04/2018;7851;45,06;45,60369058
07/05/2018;7851;47;45,67030976
14/05/2018;7851;45,52;45,86405241
21/05/2018;7851;44,4;45,81392222
28/05/2018;7851;44,7;45,46206887
04/06/2018;7851;47;45,35103155
11/06/2018;7851;45,1;45,59129466
18/06/2018;7851;47,86;45,6655482
25/06/2018;7851;48,28;45,98529101
02/07/2018;7851;48,54;46,3196418
09/07/2018;7851;47,28;46,6431593
16/07/2018;7851;50,6;46,73595023
23/07/2018;7851;49,6;47,29896197
30/07/2018;7851;36,32;47,63423493
06/08/2018;7851;53,82;45,98569327
13/08/2018;7851;43,58;46,98135399
20/08/2018;7851;46,66;46,63159706
27/08/2018;7851;50,34;46,63573552
03/09/2018;7851;48,74;47,17546572
10/09/2018;7851;55,88;47,40342633
17/09/2018;7851;48,54;48,63850629
24/09/2018;7851;45,02;48,62415343
01/10/2018;7851;47,1;47,95317224
08/10/2018;7851;46,88;47,97469837
15/10/2018;7851;48;47,81519524
22/10/2018;7851;49,26;47,84212224
29/10/2018;7851;47,46;47,90287657
05/11/2018;7851;37,7;47,98418488
12/11/2018;7851;51,2;46,48572676
19/11/2018;7851;53,9;47,17262038
26/11/2018;7851;49,76;48,00699618
03/12/2018;7851;46,84;48,26241777
10/12/2018;7851;48,94;48,20100193
17/12/2018;7851;50,38;48,30867771
24/12/2018;7851;50,94;48,46464224
31/12/2018;7851;48,74;48,82531448
07/01/2019;7851;48,46;48,9587214
14/01/2019;7851;46,3;48,88605515
21/01/2019;7851;47,72;48,50925374
28/01/2019;7851;45,88;48,39425545
04/02/2019;7851;46,62;48,02791563
11/02/2019;7851;48,78;47,82277515
18/02/2019;7851;42,56;47,96224769
25/02/2019;7851;46,3;47,17511268
04/03/2019;7851;50,82;47,0476043
11/03/2019;7851;44,7;47,59726157
18/03/2019;7851;44,46;47,1751158
25/03/2019;7851;44,76;46,7795096
01/04/2019;7851;44,04;46,48525677
08/04/2019;7851;44,96;46,1289704
15/04/2019;7851;48,28;45,6669701
22/04/2019;7851;47,58;46,19353955
29/04/2019;7851;47,24;46,3955539
06/05/2019;7851;47,72;46,66443167
13/05/2019;7851;47,02;46,81823335
20/05/2019;7851;42,82;46,84763178
27/05/2019;7851;44,46;46,26078532
03/06/2019;7851;49,34;45,99840172
10/06/2019;7851;47,28;46,19361426
17/06/2019;7851;43,82;46,49774387
24/06/2019;7851;50,02;46,25342063
01/07/2019;7851;46,98;46,80223043
08/07/2019;7851;46,18;46,82813236
15/07/2019;7851;44,12;46,73369617
22/07/2019;7851;45,66;46,35286733
29/07/2019;7851;46,04;46,25191303
05/08/2019;7851;46,32;46,22103622
12/08/2019;7851;44,14;46,08961807
19/08/2019;7851;42,18;45,95138646
26/08/2019;7851;43,42;45,40187625
02/09/2019;7851;46,26;45,11310678
09/09/2019;7851;44,02;45,28021497
16/09/2019;7851;44,08;45,09659523
23/09/2019;7851;44,46;44,94847212
30/09/2019;7851;42,16;44,73146157
07/10/2019;7851;43,1;44,5026242
14/10/2019;7851;45,68;44,29825471
21/10/2019;7851;44,14;44,49958203
28/10/2019;7851;45,04;44,30135142
04/11/2019;7851;45,52;44,55481396
11/11/2019;7851;43,9;44,55481396
18/11/2019;7851;48,26;44,55481396
25/11/2019;7851;47,58;44,40897628
02/12/2019;7851;46,62;44,40897628
09/12/2019;7851;45,88;44,55481396
16/12/2019;7851;50,48;44,55481396
23/12/2019;7851;62,52;44,40897628
30/12/2019;7851;48,24;44,40897628
06/01/2020;7851;47,36;44,55481396
13/01/2020;7851;49,76;44,55481396
20/01/2020;7851;46,6;44,55481396
27/01/2020;7851;51,14;44,55481396
03/02/2020;7851;48,06;44,55481396
10/02/2020;7851;46,76;44,55481396
17/02/2020;7851;47,78;44,55481396
24/02/2020;7851;49,06;44,55481396
02/03/2020;7851;47,48;44,55481396
09/03/2020;7851;46,32;44,55481396
16/03/2020;7851;43,9;44,55481396
23/03/2020;7851;49,08;44,55481396
30/03/2020;7851;44,44;44,55481396
06/04/2020;7851;43,94;44,26313861
13/04/2020;7851;35,94;44,55481396
20/04/2020;7851;38,76;44,40897628
27/04/2020;7851;29,74;44,40897628
04/05/2020;7851;39,44;44,55481396
11/05/2020;7851;37,34;44,55481396
18/05/2020;7851;46,28;44,55481396
25/05/2020;7851;41,06;44,55481396
01/06/2020;7851;43,86;44,55481396
08/06/2020;7851;43,14;44,26313861
15/06/2020;7851;41,86;44,55481396
22/06/2020;7851;45,42;44,55481396
29/06/2020;7851;48,14;44,55481396
06/07/2020;7851;47,36;44,55481396
13/07/2020;7851;45,44;44,55481396
20/07/2020;7851;43,58;44,55481396
27/07/2020;7851;47,78;44,55481396
03/08/2020;7851;47,84;44,55481396
10/08/2020;7851;45,92;44,40897628
17/08/2020;7851;43,64;44,55481396
24/08/2020;7851;43,56;44,55481396
31/08/2020;7851;52,86;44,55481396
07/09/2020;7851;40,9;44,55481396
14/09/2020;7851;44,18;44,55481396
21/09/2020;7851;44,42;44,55481396
28/09/2020;7851;43,04;44,55481396
05/10/2020;7851;41,26;44,40897628
12/10/2020;7851;44,16;44,55481396
19/10/2020;7851;49;44,55481396
26/10/2020;7851;44,5;44,40897628
10/04/2017;7853;40,92;40,21842067
17/04/2017;7853;37,46;44,6626899
24/04/2017;7853;35,96;42,44055529
01/05/2017;7853;38,06;42,44055529
08/05/2017;7853;41,68;44,6626899
15/05/2017;7853;47,08;44,6626899
22/05/2017;7853;44,08;44,6626899
29/05/2017;7853;46,92;44,6626899
05/06/2017;7853;42,42;42,44055529
12/06/2017;7853;37,56;40,21842067
19/06/2017;7853;43,6;44,6626899
26/06/2017;7853;43,22;44,6626899
03/07/2017;7853;46,22;44,6626899
10/07/2017;7853;42,1;44,6626899
17/07/2017;7853;42,1;44,6626899
24/07/2017;7853;43,1;44,6626899
31/07/2017;7853;42,44;44,6626899
07/08/2017;7853;41,54;44,6626899
14/08/2017;7853;38,12;42,44055529
21/08/2017;7853;38,6;44,6626899
28/08/2017;7853;43,96;44,6626899
04/09/2017;7853;43,6;44,6626899
11/09/2017;7853;45,56;44,6626899
18/09/2017;7853;48,02;44,6626899
25/09/2017;7853;43,7;44,6626899
02/10/2017;7853;45,78;42,44055529
09/10/2017;7853;43,78;44,6626899
16/10/2017;7853;48,72;44,6626899
23/10/2017;7853;44,72;44,6626899
30/10/2017;7853;44,64;42,44055529
06/11/2017;7853;37,8;44,6626899
13/11/2017;7853;44,28;44,6626899
20/11/2017;7853;46,56;44,6626899
27/11/2017;7853;47,98;42,44055529
04/12/2017;7853;39,56;42,44055529
11/12/2017;7853;49,44;44,6626899
18/12/2017;7853;49,24;44,6626899
25/12/2017;7853;42,14;42,44055529
01/01/2018;7853;44,36;42,44055529
08/01/2018;7853;44,8;44,6626899
15/01/2018;7853;44,1;44,6626899
22/01/2018;7853;42,72;44,6626899
29/01/2018;7853;41,52;44,6626899
05/02/2018;7853;40,26;44,6626899
12/02/2018;7853;41,32;44,6626899
19/02/2018;7853;43,8;44,6626899
26/02/2018;7853;46,58;44,6626899
05/03/2018;7853;48,04;44,6626899
12/03/2018;7853;45,78;44,6626899
19/03/2018;7853;69,34;44,6626899
26/03/2018;7853;42,24;40,21842067
02/04/2018;7853;45,12;44,6626899
09/04/2018;7853;45,72;44,6626899
16/04/2018;7853;46,36;44,6626899
23/04/2018;7853;39,74;42,44055529
30/04/2018;7853;46,02;42,44055529
07/05/2018;7853;47,82;44,6626899
14/05/2018;7853;44,7;44,6626899
21/05/2018;7853;47,32;44,6626899
28/05/2018;7853;44,48;42,44055529
04/06/2018;7853;49,02;42,44055529
11/06/2018;7853;41,72;42,44055529
18/06/2018;7853;40,96;44,6626899
25/06/2018;7853;32,92;44,6626899
02/07/2018;7853;55,84;44,6626899
09/07/2018;7853;44,4;44,6626899
16/07/2018;7853;40,56;44,6626899
23/07/2018;7853;30,1;44,6626899
30/07/2018;7853;50,2;44,6626899
06/08/2018;7853;46,32;44,6626899
13/08/2018;7853;41,18;42,44055529
20/08/2018;7853;29,02;44,6626899
27/08/2018;7853;48,58;44,6626899
03/09/2018;7853;40,62;44,6626899
10/09/2018;7853;44,86;44,6626899
17/09/2018;7853;35;44,6626899
24/09/2018;7853;55,98;44,6626899
01/10/2018;7853;41,28;42,44055529
08/10/2018;7853;40,44;44,6626899
15/10/2018;7853;53,22;44,6626899
22/10/2018;7853;36,58;44,6626899
29/10/2018;7853;45,64;42,44055529
05/11/2018;7853;41,04;44,6626899
12/11/2018;7853;49,28;44,6626899
19/11/2018;7853;45,76;44,6626899
26/11/2018;7853;39,28;42,44055529
03/12/2018;7853;42,34;42,44055529
10/12/2018;7853;50,12;44,6626899
17/12/2018;7853;48,9;44,6626899
24/12/2018;7853;38,02;42,44055529
31/12/2018;7853;47,54;42,44055529
07/01/2019;7853;42,46;44,6626899
14/01/2019;7853;43,02;44,6626899
21/01/2019;7853;42,38;44,6626899
28/01/2019;7853;44,74;44,6626899
04/02/2019;7853;46,46;44,6626899
11/02/2019;7853;42,98;44,6626899
18/02/2019;7853;47,28;44,6626899
25/02/2019;7853;43,96;44,6626899
04/03/2019;7853;47,4;44,6626899
11/03/2019;7853;48,9;44,6626899
18/03/2019;7853;36,5;44,6626899
25/03/2019;7853;44,78;44,6626899
01/04/2019;7853;46,88;44,6626899
08/04/2019;7853;46,48;44,6626899
15/04/2019;7853;43,88;40,21842067
22/04/2019;7853;43,52;42,44055529
29/04/2019;7853;41,72;42,44055529
06/05/2019;7853;47,42;44,6626899
13/05/2019;7853;46,34;44,6626899
20/05/2019;7853;45,1;44,6626899
27/05/2019;7853;42,82;44,6626899
03/06/2019;7853;49,36;44,6626899
10/06/2019;7853;41,66;40,21842067
17/06/2019;7853;40,94;42,44055529
24/06/2019;7853;46,74;44,6626899
01/07/2019;7853;43,1;44,6626899
08/07/2019;7853;39,98;44,6626899
15/07/2019;7853;46,08;44,6626899
22/07/2019;7853;44,7;44,6626899
29/07/2019;7853;41,8;44,6626899
05/08/2019;7853;46,26;44,6626899
12/08/2019;7853;28,92;42,44055529
19/08/2019;7853;50,68;44,6626899
26/08/2019;7853;42,36;44,6626899
02/09/2019;7853;45,88;44,6626899
09/09/2019;7853;45,68;44,6626899
16/09/2019;7853;47,18;44,6626899
23/09/2019;7853;48,52;44,6626899
30/09/2019;7853;43,98;42,44055529
07/10/2019;7853;41,98;44,6626899
14/10/2019;7853;50,08;44,6626899
21/10/2019;7853;44,3;44,6626899
28/10/2019;7853;43,64;42,44055529
04/11/2019;7853;44,22;44,6626899
11/11/2019;7853;44,26;44,6626899
18/11/2019;7853;47,74;44,6626899
25/11/2019;7853;53,76;42,44055529
02/12/2019;7853;42,46;42,44055529
09/12/2019;7853;41,74;44,6626899
16/12/2019;7853;51,86;44,6626899
23/12/2019;7853;46,08;42,44055529
30/12/2019;7853;52,22;42,44055529
06/01/2020;7853;45,18;44,6626899
13/01/2020;7853;47,08;44,6626899
20/01/2020;7853;42,72;44,6626899
27/01/2020;7853;42;44,6626899
03/02/2020;7853;40,94;44,6626899
10/02/2020;7853;40,58;44,6626899
17/02/2020;7853;38,54;44,6626899
24/02/2020;7853;35,9;44,6626899
02/03/2020;7853;41,82;44,6626899
09/03/2020;7853;43,32;44,6626899
16/03/2020;7853;48,22;44,6626899
23/03/2020;7853;31,3;44,6626899
30/03/2020;7853;27,82;44,6626899
06/04/2020;7853;34,84;40,21842067
13/04/2020;7853;31,58;44,6626899
20/04/2020;7853;27,22;42,44055529
27/04/2020;7853;24,02;42,44055529
04/05/2020;7853;30,04;44,6626899
11/05/2020;7853;32,42;44,6626899
18/05/2020;7853;32,2;44,6626899
25/05/2020;7853;34,76;44,6626899
01/06/2020;7853;42,8;44,6626899
08/06/2020;7853;42,62;40,21842067
15/06/2020;7853;40;44,6626899
22/06/2020;7853;40,26;44,6626899
29/06/2020;7853;41,2;44,6626899
06/07/2020;7853;42,48;44,6626899
13/07/2020;7853;38,24;44,6626899
20/07/2020;7853;39,98;44,6626899
27/07/2020;7853;38,14;44,6626899
03/08/2020;7853;40,38;44,6626899
10/08/2020;7853;38,88;42,44055529
17/08/2020;7853;39,16;44,6626899
24/08/2020;7853;38,72;44,6626899
31/08/2020;7853;42,42;44,6626899
07/09/2020;7853;41,48;44,6626899
14/09/2020;7853;42,22;44,6626899
21/09/2020;7853;45,58;44,6626899
28/09/2020;7853;41,08;44,6626899
05/10/2020;7853;42,54;42,44055529
12/10/2020;7853;42,9;44,6626899
19/10/2020;7853;44,32;44,6626899
26/10/2020;7853;45,42;42,44055529
10/04/2017;7855;29,82;0
17/04/2017;7855;39,1;35,23725562
24/04/2017;7855;36,98;35,57238464
01/05/2017;7855;33,32;36,08769792
08/05/2017;7855;35,84;37,06573931
15/05/2017;7855;35,2;35,85615155
22/05/2017;7855;36,9;34,81564863
29/05/2017;7855;36,12;36,93035412
05/06/2017;7855;36,3;33,63633781
12/06/2017;7855;34,32;33,4441855
19/06/2017;7855;33,7;38,42056141
26/06/2017;7855;34,16;35,21862031
03/07/2017;7855;34,2;34,75481788
10/07/2017;7855;33,14;33,81948314
17/07/2017;7855;33,78;34,60475516
24/07/2017;7855;31,46;34,68459782
31/07/2017;7855;30,66;32,82804232
07/08/2017;7855;27,64;32,16913289
14/08/2017;7855;24,68;26,8134855
21/08/2017;7855;25,76;29,79976911
28/08/2017;7855;29,32;27,94836842
04/09/2017;7855;32,64;31,05720219
11/09/2017;7855;33,16;32,51008791
18/09/2017;7855;34,72;34,07993672
25/09/2017;7855;33,82;34,39298594
02/10/2017;7855;33,48;30,72360827
09/10/2017;7855;34,34;35,20940925
16/10/2017;7855;35,28;33,74725747
23/10/2017;7855;34,72;35,28744517
30/10/2017;7855;32,88;31,03749548
06/11/2017;7855;34,74;35,32509845
13/11/2017;7855;33,5;34,07316552
20/11/2017;7855;34,08;34,00005881
27/11/2017;7855;30,3;30,91181549
04/12/2017;7855;31,86;30,49307644
11/12/2017;7855;37,94;34,45447581
18/12/2017;7855;36,24;36,53890224
25/12/2017;7855;31,92;33,16325234
01/01/2018;7855;38,52;32,25189717
08/01/2018;7855;37,52;38,43326531
15/01/2018;7855;34,96;36,25463948
22/01/2018;7855;33,84;36,30958674
29/01/2018;7855;33,04;33,08327029
05/02/2018;7855;32,34;33,37736324
12/02/2018;7855;30,74;32,85553906
19/02/2018;7855;33,3;32,40340446
26/02/2018;7855;33,9;33,57536493
05/03/2018;7855;34,32;33,79761497
12/03/2018;7855;35,42;34,8009871
19/03/2018;7855;33,46;34,87921872
26/03/2018;7855;28,86;28,44807345
02/04/2018;7855;35,12;34,52176008
09/04/2018;7855;35,34;34,37639278
16/04/2018;7855;40,58;36,30944219
23/04/2018;7855;32,74;36,50322138
30/04/2018;7855;30,16;31,94508256
07/05/2018;7855;33,18;34,14647949
14/05/2018;7855;33,66;32,13989338
21/05/2018;7855;34,26;34,51895554
28/05/2018;7855;33,04;31,72594334
04/06/2018;7855;33,56;33,97416224
11/06/2018;7855;31,48;33,2407304
18/06/2018;7855;35,8;33,32525364
25/06/2018;7855;34,64;35,11432851
02/07/2018;7855;34,28;34,19626144
09/07/2018;7855;31,8;34,75910013
16/07/2018;7855;31,24;32,23751919
23/07/2018;7855;30,86;31,57664775
30/07/2018;7855;29,9;30,85901503
06/08/2018;7855;27,78;30,33612924
13/08/2018;7855;22,64;26,42492437
20/08/2018;7855;24,56;26,88124675
27/08/2018;7855;25,42;27,1864531
03/09/2018;7855;29,92;27,8869661
10/09/2018;7855;31,14;30,90240896
17/09/2018;7855;31,36;31,86847688
24/09/2018;7855;31,12;32,08100619
01/10/2018;7855;27,1;29,02322343
08/10/2018;7855;31,62;29,92929496
15/10/2018;7855;32,28;31,79175723
22/10/2018;7855;30,9;31,79475983
29/10/2018;7855;30,34;29,33044981
05/11/2018;7855;30,86;32,37672641
12/11/2018;7855;32,98;30,5169444
19/11/2018;7855;31,9;32,96349007
26/11/2018;7855;32,08;28,37347963
03/12/2018;7855;31,18;32,10922472
10/12/2018;7855;32,42;33,58343666
17/12/2018;7855;33,4;32,95580983
24/12/2018;7855;27,48;29,27830083
31/12/2018;7855;27,24;29,65187572
07/01/2019;7855;32,18;30,48159209
14/01/2019;7855;31,72;31,30884471
21/01/2019;7855;31,86;31,28284694
